Total Objects,Memory Usage (MB)
391,149.10055541992188
392,151.17675018310547
393,153.74657440185547
394,155.8164520263672
395,157.73384857177734
396,113.78102111816406
397,115.69868469238281
398,117.79137420654297
399,119.69868469238281
400,121.78357696533203
401,124.73822784423828
402,126.81344604492188
403,128.73822784423828
404,130.82896423339844
405,132.73819732666016
406,134.81336975097656
407,136.75381469726562
408,138.82899475097656
409,140.73825073242188
410,142.8211898803711
411,145.7759552001953
412,147.6986846923828
413,149.77578735351562
414,151.6986846923828
415,153.77576446533203
416,155.6986846923828
417,157.77578735351562
418,159.6986846923828
419,161.7835693359375
420,118.4915542602539
421,120.56652069091797
422,122.48664093017578
423,124.56166076660156
424,126.49237060546875
425,128.56734466552734
426,130.4866714477539
427,132.56201171875
428,134.48654174804688
429,136.56157684326172
430,139.52989959716797
431,141.4470672607422
432,143.53182220458984
433,145.4470672607422
434,147.5240020751953
435,149.4470672607422
436,151.5249786376953
437,153.4470672607422
438,155.53179168701172
439,157.4470672607422
440,159.52404022216797
441,123.4505615234375
442,125.20703887939453
443,127.4480972290039
444,129.20464324951172
445,131.44805145263672
446,133.2042465209961
447,135.44811248779297
448,138.11380767822266
449,140.32625579833984
450,142.0826416015625
451,144.3339385986328
452,146.0901870727539
453,148.3262939453125
454,150.0826187133789
455,152.3262481689453
456,154.56798553466797
457,156.33200073242188
458,158.56798553466797
459,161.20476531982422
460,162.56798553466797
461,165.20452117919922
462,167.44998168945312
463,169.22179412841797
464,171.44803619384766
465,173.20443725585938
466,175.4480972290039
467,177.20429229736328
468,179.44802856445312
469,182.0823745727539
470,130.32093811035156
471,132.5567169189453
472,134.31585693359375
473,136.5535659790039
474,139.4337387084961
475,140.55162811279297
476,143.43374633789062
477,145.19601440429688
478,147.43373107910156
479,149.19601440429688
480,151.43375396728516
481,153.19601440429688
482,155.4474105834961
483,158.31585693359375
484,159.44154357910156
485,162.31587982177734
486,164.55172729492188
487,166.31585693359375
488,168.5517349243164
489,170.31585693359375
490,172.5517349243164
491,174.31584930419922
492,176.55165100097656
493,136.62276458740234
494,138.53921508789062
495,140.61768341064453
496,142.53921508789062
497,144.6177215576172
498,146.53921508789062
499,148.61770629882812
500,150.53921508789062
501,152.61766815185547
502,154.53921508789062
503,156.63327026367188
504,159.57989501953125
505,161.65647888183594
506,163.57945251464844
507,165.65624237060547
508,167.59313201904297
509,169.68527221679688
510,171.57941436767578
511,173.6559600830078
512,175.57941436767578
513,177.65591430664062
514,179.57945251464844
515,181.65595245361328
516,141.5803985595703
517,143.49717712402344
518,145.57442474365234
519,147.49154663085938
520,149.5765609741211
521,151.49335479736328
522,153.5899887084961
523,155.5145721435547
524,157.58802795410156
525,160.6160125732422
526,162.5327911376953
527,164.6160659790039
528,166.5328598022461
529,168.61595153808594
530,170.53321075439453
531,172.61595153808594
532,174.53284454345703
533,176.61595916748047
534,178.53274536132812
535,180.61595916748047
536,183.49893951416016
537,185.57439422607422
538,187.49118041992188
539,189.57435607910156
540,191.4911880493164
541,193.57445526123047
542,195.49147033691406
543,197.58811950683594
544,199.5049057006836
545,201.58216857910156
546,203.65560913085938
547,206.53860473632812
548,149.9880142211914
549,151.2659454345703
550,153.98290252685547
551,155.26863861083984
552,157.98291015625
553,159.26087188720703
554,161.98292541503906
555,164.5390853881836
556,165.98290252685547
557,168.5387954711914
558,169.98289489746094
559,172.53882598876953
560,173.98290252685547
561,176.53887939453125
562,179.26097869873047
563,180.53890991210938
564,183.2608413696289
565,184.5387725830078
566,187.2612075805664
567,188.53914642333984
568,191.2608413696289
569,192.70301818847656
570,195.26094818115234
571,197.98290252685547
572,199.26094818115234
573,201.98301696777344
574,203.2610626220703
575,155.54397583007812
576,157.78831481933594
577,159.53888702392578
578,161.791015625
579,163.53887176513672
580,165.77539825439453
581,167.53887939453125
582,169.7910385131836
583,172.65711212158203
584,173.7831573486328
585,176.65711975097656
586,178.4186782836914
587,180.6571273803711
588,182.4186782836914
589,184.6572265625
590,186.4186782836914
591,188.67278289794922
592,190.4186782836914
593,192.6571044921875
594,195.53893280029297
595,196.65723419189453
596,199.53887939453125
597,201.77549743652344
598,160.25792694091797
599,162.3347396850586
600,164.2528533935547
601,166.33167266845703
602,168.26649475097656
603,170.35892486572266
604,172.2528076171875
605,174.3296356201172
606,177.29122161865234
607,179.21246337890625
608,181.29132080078125
609,183.21246337890625
610,185.2913360595703
611,187.21246337890625
612,189.2932357788086
613,191.21246337890625
614,193.3068389892578
615,195.21246337890625
616,197.29120635986328
617,200.25284576416016
618,202.32965850830078
619,204.2528076171875
620,206.32970428466797
621,208.25282287597656
622,210.3298568725586
623,212.2530517578125
624,214.3398208618164
625,216.2528305053711
626,218.34525299072266
627,220.2586898803711
628,222.3510971069336
629,225.29125213623047
630,227.21246337890625
631,229.2912368774414
632,231.21246337890625
633,233.29125213623047
634,235.21246337890625
635,237.30516815185547
636,239.21246337890625
637,171.83014678955078
638,172.78985595703125
639,175.84828186035156
640,178.307373046875
641,179.82488250732422
642,182.30736541748047
643,183.83267211914062
644,186.30738067626953
645,187.82488250732422
646,190.30738830566406
647,191.82488250732422
648,194.30741119384766
649,195.8268585205078
650,198.30735778808594
651,199.8250961303711
652,202.30735778808594
653,204.78790283203125
654,206.30735778808594
655,208.78790283203125
656,210.31322479248047
657,212.78790283203125
658,215.82492065429688
659,216.78790283203125
660,219.82488250732422
661,220.78790283203125
662,223.82687377929688
663,224.78790283203125
664,227.82488250732422
665,230.3074188232422
666,231.84053802490234
667,234.307373046875
668,235.82489776611328
669,238.31322479248047
670,239.83072662353516
671,178.99634552001953
672,180.43408966064453
673,182.99716186523438
674,184.43492126464844
675,186.99131774902344
676,189.5515899658203
677,190.99131774902344
678,193.5515899658203
679,194.99152374267578
680,197.5515899658203
681,200.4291000366211
682,201.5515899658203
683,204.4427947998047
684,205.5515899658203
685,208.43123626708984
686,209.5515899658203
687,212.42904663085938
688,214.99152374267578
689,216.4292755126953
690,218.99129486083984
691,220.42903900146484
692,222.99131774902344
693,224.42906188964844
694,226.99140167236328
695,228.42914581298828
696,230.99129486083984
697,232.42904663085938
698,234.99716186523438
699,237.5515899658203
700,238.9912872314453
701,241.5515899658203
702,185.36634063720703
703,187.94603729248047
704,190.63946533203125
705,191.9176254272461
706,194.63951110839844
707,195.9176788330078
708,198.63955688476562
709,199.91780853271484
710,202.6394805908203
711,204.08120727539062
712,206.63951110839844
713,209.361328125
714,210.63946533203125
715,213.36129760742188
716,214.63949584960938
717,217.361328125
718,218.63948822021484
719,221.361328125
720,223.9185791015625
721,225.36129760742188
722,227.9176025390625
723,229.36129760742188
724,231.9177474975586
725,233.36129760742188
726,235.91854858398438
727,237.36143493652344
728,239.91777801513672
729,242.6394500732422
730,243.91759490966797
731,246.6396484375
732,247.91777801513672
733,250.63958740234375
734,251.91776275634766
735,254.6399688720703
736,256.0812072753906
737,258.6453170776367
738,261.3613052368164
739,262.63944244384766
740,265.36128997802734
741,266.63954162597656
742,193.6847915649414
743,195.36256408691406
744,197.67974853515625
745,199.3574981689453
746,201.6796875
747,203.35743713378906
748,205.67970275878906
749,207.3574447631836
750,209.6855697631836
751,211.36331176757812
752,213.67969512939453
753,215.36524200439453
754,217.68556213378906
755,220.0
756,221.67970275878906
757,224.0
758,227.35747528076172
759,228.0
760,231.3713150024414
761,232.0
762,235.35748291015625
763,237.6797332763672
764,239.35752868652344
765,241.68017578125
766,243.35792541503906
767,245.67970275878906
768,247.35745239257812
769,249.67972564697266
770,251.36527252197266
771,253.6797637939453
772,255.3575210571289
773,257.67969512939453
774,259.3574905395508
775,261.67969512939453
776,263.35755157470703
777,265.679931640625
778,267.35791015625
779,269.6797561645508
780,272.0
781,205.58081817626953
782,206.3777847290039
783,209.5758056640625
784,210.3777847290039
785,213.58944702148438
786,215.97776794433594
787,217.5757827758789
788,219.97798919677734
789,221.57624053955078
790,223.977783203125
791,225.58360290527344
792,227.9777603149414
793,229.57579040527344
794,231.97775268554688
795,233.57579803466797
796,235.98362731933594
797,237.5816421508789
798,239.9778060913086
799,241.57587432861328
800,243.9778289794922
801,246.2959747314453
802,249.57587432861328
803,251.97775268554688
804,253.57576751708984
805,255.99147033691406
806,257.5894775390625
807,259.9777526855469
808,261.5777130126953
809,263.9777603149414
810,265.5757751464844
811,267.9777603149414
812,269.5757751464844
813,271.9777526855469
814,273.57579040527344
815,213.0229034423828
816,215.58265686035156
817,217.73785400390625
818,219.58265686035156
819,222.45108032226562
820,225.01795196533203
821,226.466796875
822,229.01783752441406
823,230.4511489868164
824,233.01787567138672
825,234.4589080810547
826,237.0178451538086
827,238.45133209228516
828,241.01783752441406
829,242.46668243408203
830,245.01785278320312
831,247.58265686035156
832,249.0178451538086
833,251.58265686035156
834,253.01807403564453
835,255.58265686035156
836,257.0178527832031
837,259.58265686035156
838,262.4510726928711
839,263.58265686035156
840,266.46669006347656
841,267.58265686035156
842,270.4510955810547
843,271.58265686035156
844,274.4569778442383
845,219.53813934326172
846,220.8162384033203
847,223.5330810546875
848,224.80337524414062
849,227.53311157226562
850,228.80339813232422
851,231.5331268310547
852,234.07384490966797
853,235.53311157226562
854,238.07373809814453
855,239.53894805908203
856,242.09526824951172
857,243.53307342529297
858,246.07366943359375
859,248.8033905029297
860,250.07369232177734
861,252.80348205566406
862,254.07463836669922
863,256.80445098876953
864,258.0747833251953
865,260.8036575317383
866,262.26082611083984
867,264.8033752441406
868,266.26082611083984
869,268.81898498535156
870,271.53306579589844
871,272.81116485595703
872,275.5331115722656
873,276.80340576171875
874,279.5332489013672
875,280.80360412597656
876,283.53524017333984
877,286.07582092285156
878,287.54676055908203
879,290.08746337890625
880,291.53306579589844
881,294.07364654541016
882,295.53306579589844
883,298.08929443359375
884,299.53307342529297
885,302.08935546875
886,304.8034362792969
887,306.07373046875
888,308.8036346435547
889,310.0739288330078
890,312.80342864990234
891,314.0737609863281
892,316.8033981323242
893,318.26082611083984
894,230.62586975097656
895,232.7039337158203
896,234.62779998779297
897,236.7039337158203
898,238.6121826171875
899,240.70417022705078
900,242.61265563964844
901,244.70394134521484
902,246.61219024658203
903,248.70396423339844
904,250.6200180053711
905,252.7039337158203
906,254.61219024658203
907,256.7098083496094
908,258.62586212158203
909,260.7039337158203
910,262.6121826171875
911,264.70396423339844
912,266.6122131347656
913,268.70980072021484
914,270.6180648803711
915,272.70394134521484
916,274.61219024658203
917,276.70398712158203
918,278.6122283935547
919,280.7039794921875
920,282.7937316894531
921,286.61805725097656
922,288.7039489746094
923,290.62000274658203
924,292.7176513671875
925,294.6259002685547
926,296.70396423339844
927,298.6122283935547
928,300.70398712158203
929,302.6278533935547
930,304.7039489746094
931,306.62000274658203
932,308.70394134521484
933,310.61222076416016
934,312.71175384521484
935,314.62000274658203
936,316.70397186279297
937,318.61241149902344
938,239.31226348876953
939,241.14402770996094
940,243.30461883544922
941,245.13636016845703
942,247.30458068847656
943,249.1365509033203
944,251.30457305908203
945,253.47088623046875
946,257.1500244140625
947,257.47088623046875
948,261.14217376708984
949,263.30457305908203
950,265.13631439208984
951,267.3182907104492
952,269.1500701904297
953,271.3046188354492
954,273.1364059448242
955,275.3047103881836
956,277.15206146240234
957,279.3046417236328
958,281.1363754272461
959,283.3104476928711
960,285.14217376708984
961,287.3045654296875
962,289.13677978515625
963,291.3045883178711
964,293.13636016845703
965,295.3045959472656
966,297.1363296508789
967,299.3182907104492
968,301.15008544921875
969,303.3046188354492
970,305.1363754272461
971,307.30470275878906
972,309.47088623046875
973,311.3045959472656
974,313.47088623046875
975,317.1422119140625
976,319.3048095703125
977,321.13680267333984
978,248.99263763427734
979,250.66706085205078
980,252.9880142211914
981,254.66246032714844
982,256.98760986328125
983,258.66200256347656
984,260.9877243041992
985,262.6621551513672
986,264.98756408691406
987,266.6619567871094
988,268.98754119873047
989,270.6619415283203
990,272.98753356933594
991,274.66197967529297
992,276.9876480102539
993,278.6620559692383
994,280.9876480102539
995,283.3111877441406
996,284.987548828125
997,287.3111877441406
998,290.66197204589844
999,291.3111877441406
1000,294.6834182739258
