Total Objects, Sample Time,Time (ms)
1695,01:50:51.982675,11
1696,01:50:52.093662400,8
1697,01:50:52.199670900,11
1698,01:50:52.312663,9
1699,01:50:52.426667700,11
1700,01:50:52.540672600,9
1701,01:50:52.648672700,13
1702,01:50:52.780675600,11
1703,01:50:52.909736,12
1704,01:50:53.029723300,10
1705,01:50:53.149722600,10
1706,01:50:53.253825400,9
1707,01:50:53.371833600,10
1708,01:50:53.476824200,8
1709,01:50:53.585824800,10
1710,01:50:53.689832200,8
1711,01:50:53.803825500,9
1712,01:50:53.905826800,10
1713,01:50:54.023833700,10
1714,01:50:54.125824300,8
1715,01:50:54.237901900,10
1716,01:50:54.346901100,9
1717,01:50:54.458902100,10
1718,01:50:54.566901400,8
1719,01:50:54.679901400,11
1720,01:50:54.786033900,8
1721,01:50:54.901036800,10
1722,01:50:55.006024400,8
1723,01:50:55.117026100,10
1724,01:50:55.222059,8
1725,01:50:55.336068300,11
1726,01:50:55.438060700,8
1727,01:50:55.552061400,11
1728,01:50:55.661057800,9
1729,01:50:55.780077100,10
1730,01:50:55.887066100,9
1731,01:50:55.999069900,11
1732,01:50:56.102058100,10
1733,01:50:56.230064100,11
1734,01:50:56.342059,9
1735,01:50:56.467061100,10
1736,01:50:56.570059100,8
1737,01:50:56.685059800,10
1738,01:50:56.790064,9
1739,01:50:56.908068100,10
1740,01:50:57.012064500,8
1741,01:50:57.127060,11
1742,01:50:57.232057900,8
1743,01:50:57.344058700,10
1744,01:50:57.451059200,9
1745,01:50:57.566064600,11
1746,01:50:57.672058800,8
1747,01:50:57.782059300,11
1748,01:50:57.889058700,8
1749,01:50:58.008075300,10
1750,01:50:58.109065500,8
1751,01:50:58.219059900,11
1752,01:50:58.323059,10
1753,01:50:58.447063300,11
1754,01:50:58.554058700,8
1755,01:50:58.665064900,10
1756,01:50:58.765058900,11
1757,01:50:58.879062800,11
1758,01:50:58.989057900,8
1759,01:50:59.101060,9
1760,01:50:59.206070700,8
1761,01:50:59.317155900,11
1762,01:50:59.421144600,9
1763,01:50:59.540156200,10
1764,01:50:59.643179800,10
1765,01:50:59.757181800,11
1766,01:50:59.865173,8
1767,01:50:59.975173900,10
1768,01:51:00.087181100,8
1769,01:51:00.206176,9
1770,01:51:00.309242100,8
1771,01:51:00.421245300,12
1772,01:51:00.536242700,9
1773,01:51:00.655245100,10
1774,01:51:00.766286,8
1775,01:51:00.882298400,9
1776,01:51:00.979293200,10
1777,01:51:01.095384400,10
1778,01:51:01.200361400,8
1779,01:51:01.312371700,12
1780,01:51:01.422534800,8
1781,01:51:01.538531800,9
1782,01:51:01.638528900,10
1783,01:51:01.756548900,10
1784,01:51:01.861528600,8
1785,01:51:01.971532,9
1786,01:51:02.073529400,8
1787,01:51:02.185540200,9
1788,01:51:02.289529200,8
1789,01:51:02.408537600,10
1790,01:51:02.518534600,9
1791,01:51:02.647529700,10
1792,01:51:02.748528300,10
1793,01:51:02.873535300,40
1794,01:51:03.035579400,11
1795,01:51:03.154529300,9
1796,01:51:03.266532700,11
1797,01:51:03.379533200,9
1798,01:51:03.486533400,9
1799,01:51:03.594527400,8
1800,01:51:03.696547900,11
1801,01:51:03.810632,8
1802,01:51:03.916640900,11
1803,01:51:04.028638500,9
1804,01:51:04.136647200,10
1805,01:51:04.243632,8
1806,01:51:04.344633200,10
1807,01:51:04.456786200,8
1808,01:51:04.563783,11
1809,01:51:04.677780900,8
1810,01:51:04.786790400,11
1811,01:51:04.896779700,9
1812,01:51:05.004790400,10
1813,01:51:05.112844300,10
1814,01:51:05.219845600,11
1815,01:51:05.334848200,8
1816,01:51:05.439898500,10
1817,01:51:05.548892900,8
1818,01:51:05.657892500,10
1819,01:51:05.770891400,9
1820,01:51:05.878891800,11
1821,01:51:05.991891600,8
1822,01:51:06.092894200,10
1823,01:51:06.204892500,8
1824,01:51:06.311918900,10
1825,01:51:06.420929400,10
1826,01:51:06.535013200,9
1827,01:51:06.646975500,8
1828,01:51:06.755995600,11
1829,01:51:06.868975800,8
1830,01:51:06.975976300,10
1831,01:51:07.086975500,8
1832,01:51:07.195981,12
1833,01:51:07.306976100,8
1834,01:51:07.408981900,10
1835,01:51:07.525072400,10
1836,01:51:07.643072700,15
1837,01:51:07.766072200,9
1838,01:51:07.876178600,12
1839,01:51:07.988173400,8
1840,01:51:08.093179800,12
1841,01:51:08.207179500,8
1842,01:51:08.314184500,9
1843,01:51:08.421174600,8
1844,01:51:08.521241900,10
1845,01:51:08.628240600,8
1846,01:51:08.739245,11
1847,01:51:08.855239300,8
1848,01:51:08.957265800,12
1849,01:51:09.072240700,8
1850,01:51:09.174256400,11
1851,01:51:09.289412300,9
1852,01:51:09.395421200,12
1853,01:51:09.508465100,9
1854,01:51:09.615478100,11
1855,01:51:09.724464500,9
1856,01:51:09.828470900,11
1857,01:51:09.933466400,9
1858,01:51:10.064473600,13
1859,01:51:10.200469800,9
1860,01:51:10.327465900,11
1861,01:51:10.437868900,9
1862,01:51:10.558869600,9
1863,01:51:10.661869,8
1864,01:51:10.776879600,10
1865,01:51:10.879869400,8
1866,01:51:10.997879400,10
1867,01:51:11.098869400,8
1868,01:51:11.208869900,11
1869,01:51:11.312868700,8
1870,01:51:11.429872600,10
1871,01:51:11.532905200,8
1872,01:51:11.644904700,12
