Total Objects,Memory Usage (MB)
1711,496.5111846923828
1712,498.5131378173828
1713,500.5111846923828
1714,502.5131378173828
1715,504.5111846923828
1716,506.5131378173828
1717,508.5111846923828
1718,510.5268249511719
1719,512.5111846923828
1720,514.5131378173828
1721,518.5131378173828
1722,520.5111846923828
1723,421.78797149658203
1724,423.7784423828125
1725,425.7803955078125
1726,427.7784423828125
1727,429.7803955078125
1728,431.7784423828125
1729,433.7803955078125
1730,435.7784423828125
1731,437.7803955078125
1732,439.7784423828125
1733,441.7803955078125
1734,443.7784423828125
1735,445.78627014160156
1736,447.7784423828125
1737,449.7803955078125
1738,451.7784423828125
1739,453.78627014160156
1740,455.7784423828125
1741,457.7803955078125
1742,459.7784423828125
1743,461.7803955078125
1744,463.7784423828125
1745,465.7803955078125
1746,467.7784423828125
1747,469.7803955078125
1748,471.7784423828125
1749,473.7803955078125
1750,475.7784423828125
1751,477.7803955078125
1752,479.7784423828125
1753,481.7803955078125
1754,483.7784423828125
1755,485.7803955078125
1756,489.7803955078125
1757,491.7784423828125
1758,493.7803955078125
1759,495.7784423828125
1760,497.7803955078125
1761,499.7784423828125
1762,501.7803955078125
1763,503.7784423828125
1764,505.7803955078125
1765,507.7784423828125
1766,509.7803955078125
1767,511.7784423828125
1768,513.7803955078125
1769,515.7784423828125
1770,517.7803955078125
1771,519.7784423828125
1772,521.7803955078125
1773,523.7784423828125
1774,525.7803955078125
1775,527.7784423828125
1776,529.7803955078125
1777,531.7784423828125
1778,533.7803955078125
1779,535.7784423828125
1780,537.7803955078125
1781,539.7784423828125
1782,541.7803955078125
1783,543.7784423828125
1784,545.7803955078125
1785,547.7784423828125
1786,549.7803955078125
1787,551.7784423828125
1788,553.7940826416016
1789,555.7784423828125
1790,559.7784423828125
1791,561.7803955078125
1792,563.7784423828125
1793,565.7940826416016
1794,567.7784423828125
1795,569.7803955078125
1796,571.7784423828125
1797,573.7940826416016
1798,575.7784423828125
1799,577.7803955078125
1800,579.7784423828125
