Total Objects, Sample Time,Time (ms)
3653,14:59:49.226343,9
3654,14:59:49.277354400,8
3655,14:59:49.321364600,8
3656,14:59:49.364382200,8
3657,14:59:49.422395400,8
3658,14:59:49.482409200,8
3659,14:59:49.528419,8
3660,14:59:49.570428700,8
3661,14:59:49.619439800,9
3662,14:59:49.678452500,9
3663,14:59:49.732465,8
3664,14:59:49.776474700,8
3665,14:59:49.822485100,8
3666,14:59:49.881498500,8
3667,14:59:49.936510600,8
3668,14:59:49.980520600,8
3669,14:59:50.025531,8
3670,14:59:50.083543900,8
3671,14:59:50.139556300,7
3672,14:59:50.183566100,8
3673,14:59:50.230576700,8
3674,14:59:50.289589900,8
3675,14:59:50.344602600,8
3676,14:59:50.389612300,8
3677,14:59:50.433622700,9
3678,14:59:50.492635800,8
3679,14:59:50.548648500,7
3680,14:59:50.591658,7
3681,14:59:50.634667600,9
3682,14:59:50.688679600,9
3683,14:59:50.743030400,7
3684,14:59:50.789515600,8
3685,14:59:50.833525700,7
3686,14:59:50.878536,8
3687,14:59:50.938549400,8
3688,14:59:50.993561900,7
3689,14:59:51.036571400,8
3690,14:59:51.079581200,8
3691,14:59:51.136593600,8
3692,14:59:51.192606300,9
3693,14:59:51.238616800,8
3694,14:59:51.282626300,9
3695,14:59:51.341640,10
3696,14:59:51.397652400,8
3697,14:59:51.440662,8
3698,14:59:51.489673200,8
3699,14:59:51.550327700,9
3700,14:59:51.604339800,7
3701,14:59:51.647349400,8
3702,14:59:51.690359,8
3703,14:59:51.748372400,7
3704,14:59:51.803384300,8
3705,14:59:51.847394100,8
3706,14:59:51.890403900,9
3707,14:59:51.950417600,8
3708,14:59:52.006430,8
3709,14:59:52.052440400,8
3710,14:59:52.095450600,8
3711,14:59:52.144461100,33
3712,14:59:52.241482900,8
3713,14:59:52.284491900,8
3714,14:59:52.329502500,7
3715,14:59:52.383583700,8
3716,14:59:52.441596600,8
3717,14:59:52.486606700,8
3718,14:59:52.528616100,7
3719,14:59:52.574626400,8
3720,14:59:52.631639800,7
3721,14:59:52.678987800,8
3722,14:59:52.722998,9
3723,14:59:52.765007100,8
3724,14:59:52.823020,8
3725,14:59:52.881033500,8
3726,14:59:52.926043400,8
3727,14:59:52.969053200,8
3728,14:59:53.018064300,9
3729,14:59:53.082078700,7
3730,14:59:53.130089500,8
3731,14:59:53.171098400,7
3732,14:59:53.214108400,8
3733,14:59:53.271121,8
3734,14:59:53.327133700,8
3735,14:59:53.372179100,7
3736,14:59:53.416189100,9
3737,14:59:53.464199800,8
3738,14:59:53.524213100,8
3739,14:59:53.574224500,8
3740,14:59:53.619234400,8
3741,14:59:53.662244500,8
3742,14:59:53.717256300,9
3743,14:59:53.777270100,8
3744,14:59:53.820279700,8
3745,14:59:53.865413700,7
3746,14:59:53.913424800,8
3747,14:59:53.971437400,8
3748,14:59:54.022449300,8
3749,14:59:54.065458500,7
3750,14:59:54.110468800,9
3751,14:59:54.171482500,9
3752,14:59:54.230495800,7
3753,14:59:54.273505400,7
3754,14:59:54.317515300,8
3755,14:59:54.364525900,9
3756,14:59:54.423361700,8
3757,14:59:54.474373300,8
3758,14:59:54.517382900,8
3759,14:59:54.561392900,9
3760,14:59:54.622406700,8
3761,14:59:54.679419400,7
3762,14:59:54.722429400,7
3763,14:59:54.764438500,8
3764,14:59:54.807447600,9
3765,14:59:54.865461100,9
3766,14:59:54.918473,7
3767,14:59:54.962483,7
3768,14:59:55.004492700,8
3769,14:59:55.062505500,8
3770,14:59:55.123519300,7
3771,14:59:55.167528800,7
3772,14:59:55.212970700,8
3773,14:59:55.265984300,8
3774,14:59:55.320130700,8
3775,14:59:55.370446,8
3776,14:59:55.413455200,9
3777,14:59:55.461466200,8
3778,14:59:55.519479200,9
3779,14:59:55.571490900,7
3780,14:59:55.614500500,8
3781,14:59:55.659510900,9
3782,14:59:55.717523600,8
3783,14:59:55.776536700,8
3784,14:59:55.821546700,8
3785,14:59:55.864556500,7
3786,14:59:55.911567200,8
3787,14:59:55.969580800,8
3788,14:59:56.021591900,8
3789,14:59:56.065601900,8
3790,14:59:56.109611900,10
3791,14:59:56.181628,9
3792,14:59:56.235639900,7
3793,14:59:56.279649900,8
3794,14:59:56.322659500,8
3795,14:59:56.368669900,9
3796,14:59:56.428172600,9
3797,14:59:56.479184200,9
3798,14:59:56.523194100,8
3799,14:59:56.565203700,7
3800,14:59:56.624216800,8
3801,14:59:56.684230400,8
3802,14:59:56.728240100,8
3803,14:59:56.770249700,8
3804,14:59:56.820261,8
3805,14:59:56.878273900,10
3806,14:59:56.929285300,9
3807,14:59:56.973295800,7
3808,14:59:57.016305200,9
3809,14:59:57.074318100,9
3810,14:59:57.131331300,8
3811,14:59:57.175340800,9
3812,14:59:57.220350900,8
3813,14:59:57.271362300,9
3814,14:59:57.332376300,9
3815,14:59:57.381386900,7
3816,14:59:57.426695800,8
3817,14:59:57.469705600,8
3818,14:59:57.528718700,7
3819,14:59:57.584685300,9
3820,14:59:57.630318400,8
3821,14:59:57.673328,8
3822,14:59:57.721339600,8
3823,14:59:57.774245700,9
3824,14:59:57.828257500,8
3825,14:59:57.873267600,8
3826,14:59:57.915277100,8
3827,14:59:57.973290300,8
3828,14:59:58.030303100,8
3829,14:59:58.075313200,8
3830,14:59:58.118322700,8
3831,14:59:58.166334300,8
3832,14:59:58.227347900,9
3833,14:59:58.280359500,8
3834,14:59:58.324369100,7
3835,14:59:58.366378600,9
3836,14:59:58.424395400,8
3837,14:59:58.481409900,9
3838,14:59:58.529420700,9
3839,14:59:58.590434100,9
3840,14:59:58.668157900,11
3841,14:59:58.731171600,8
3842,14:59:58.773181100,9
3843,14:59:58.819191400,8
3844,14:59:58.874204100,8
3845,14:59:58.934217300,11
3846,14:59:58.984228600,8
