Total Objects,Memory Usage (MB)
681,200.4291000366211
682,203.0050048828125
683,204.4427947998047
684,206.99131774902344
685,208.43123626708984
686,210.9912872314453
687,213.5515899658203
688,214.99152374267578
689,217.5515899658203
690,218.99129486083984
691,221.5515899658203
692,222.99131774902344
693,225.5515899658203
694,228.42914581298828
695,229.5515899658203
696,232.42904663085938
697,233.5515899658203
698,236.43490600585938
699,237.5515899658203
700,240.4290313720703
701,185.36634063720703
702,186.65228271484375
703,189.361328125
704,190.63946533203125
705,193.36134338378906
706,194.63951110839844
707,197.36141204833984
708,199.91780853271484
709,201.36131286621094
710,203.91773223876953
711,205.3613510131836
712,207.9198226928711
713,209.361328125
714,211.91771697998047
715,214.63949584960938
716,215.91766357421875
717,218.63948822021484
718,219.9176254272461
719,222.63947296142578
720,223.9185791015625
721,226.63946533203125
722,228.08120727539062
723,230.6395492553711
724,233.36129760742188
725,234.63944244384766
726,237.36143493652344
727,238.6395721435547
728,241.3613052368164
729,242.6394500732422
730,245.36139678955078
731,247.91777801513672
732,249.36141204833984
733,251.91776275634766
734,253.3613510131836
735,255.91810607910156
736,257.36717224121094
737,259.9234848022461
738,261.3613052368164
739,263.91759490966797
740,266.63954162597656
741,267.9332962036133
742,193.6847915649414
743,196.0
744,197.67974853515625
745,200.0
746,203.35743713378906
747,204.0
748,207.3574447631836
749,209.6855697631836
750,211.36331176757812
751,213.67969512939453
752,215.36524200439453
753,217.68556213378906
754,219.3633041381836
755,221.67970275878906
756,223.35751342773438
757,225.67969512939453
758,227.35747528076172
759,229.69341278076172
760,231.3713150024414
761,233.67974090576172
762,235.35748291015625
763,237.6797332763672
764,239.35752868652344
765,241.68017578125
766,244.0
767,245.67970275878906
768,248.0
769,249.67972564697266
770,252.0
771,255.3575210571289
772,256.0
773,259.3574905395508
774,261.67969512939453
775,263.35755157470703
776,265.679931640625
777,267.35791015625
778,269.6797561645508
779,271.3575210571289
780,203.98279571533203
781,205.58081817626953
782,207.97779083251953
783,209.5758056640625
784,211.9914321899414
785,213.58944702148438
786,215.97776794433594
787,217.5757827758789
788,219.97798919677734
789,222.3777847290039
790,223.977783203125
791,226.3777847290039
792,227.9777603149414
793,230.3777847290039
794,233.57579803466797
795,234.3777847290039
796,237.5816421508789
797,238.3777847290039
798,241.57587432861328
799,243.9778289794922
800,246.2959747314453
801,247.9778060913086
802,249.57587432861328
803,251.97775268554688
804,253.57576751708984
805,255.99147033691406
806,258.3777847290039
807,259.9777526855469
808,262.3777847290039
809,263.9777603149414
810,266.3777847290039
811,269.5757751464844
812,270.3777847290039
813,273.57579040527344
814,274.3777847290039
815,214.46393585205078
816,217.73785400390625
817,219.17122650146484
818,221.0178451538086
819,223.58265686035156
820,225.01795196533203
821,227.58265686035156
822,229.01783752441406
823,231.58265686035156
824,234.4589080810547
825,235.58265686035156
826,238.45133209228516
827,239.58265686035156
828,242.46668243408203
829,243.58265686035156
830,246.45114135742188
831,249.0178451538086
832,250.45111083984375
833,253.01807403564453
834,254.451416015625
835,257.0178527832031
836,258.4511032104492
837,261.0178451538086
838,262.4510726928711
839,265.0178451538086
840,266.46669006347656
841,269.01783752441406
842,270.4510955810547
843,273.0237121582031
844,275.58265686035156
845,219.53813934326172
846,222.08654022216797
847,223.5330810546875
848,226.07366943359375
849,228.80339813232422
850,230.0814971923828
851,232.80353546142578
852,234.07384490966797
853,236.8034210205078
854,238.07373809814453
855,240.82485961914062
856,243.53307342529297
857,244.8033676147461
858,247.53308868408203
859,248.8033905029297
860,251.53318786621094
861,252.80348205566406
862,255.53318786621094
863,258.0747833251953
864,259.53318786621094
865,262.07398223876953
866,263.53307342529297
867,266.0741500854492
868,267.53307342529297
869,270.08939361572266
870,271.53306579589844
871,274.08145904541016
872,276.80340576171875
873,278.0736999511719
874,280.80360412597656
875,282.0738983154297
876,284.80553436279297
877,286.07582092285156
878,288.81705474853516
879,290.26082611083984
880,292.80335998535156
881,295.53306579589844
882,296.81897735595703
883,299.53307342529297
884,300.8034439086914
885,303.53308868408203
886,304.8034362792969
887,307.53330993652344
888,310.0739288330078
889,311.5331344604492
890,314.0737609863281
891,315.5331039428711
892,318.0737075805664
893,228.7173843383789
894,230.62586975097656
895,232.7039337158203
896,234.62779998779297
897,236.7039337158203
898,238.6121826171875
899,240.70417022705078
900,242.61265563964844
901,244.70394134521484
902,246.61219024658203
903,248.70396423339844
904,250.6200180053711
905,252.7039337158203
906,254.79373168945312
907,258.62586212158203
908,260.7039337158203
909,262.6121826171875
910,264.70396423339844
911,266.6122131347656
912,268.70980072021484
913,270.6180648803711
914,272.70394134521484
915,274.61219024658203
916,276.70398712158203
917,278.6122283935547
918,280.7039794921875
919,282.6122283935547
920,284.7098083496094
921,286.61805725097656
922,288.7039489746094
923,290.62000274658203
924,292.7176513671875
925,294.6259002685547
926,296.70396423339844
927,298.6122283935547
928,300.70398712158203
929,302.6278533935547
930,304.7039489746094
931,306.62000274658203
932,308.70394134521484
933,310.7937316894531
934,314.62000274658203
935,316.70397186279297
936,318.61241149902344
937,239.31226348876953
938,241.14402770996094
939,243.30461883544922
940,245.13636016845703
941,247.30458068847656
942,249.1365509033203
943,251.30457305908203
944,253.13631439208984
945,255.31829071044922
946,257.1500244140625
947,259.3104476928711
948,261.14217376708984
949,263.30457305908203
950,265.13631439208984
951,267.3182907104492
952,269.1500701904297
953,271.3046188354492
954,273.1364059448242
955,275.3047103881836
956,277.15206146240234
957,279.3046417236328
958,281.47088623046875
959,283.3104476928711
960,285.47088623046875
961,289.13677978515625
962,291.3045883178711
963,293.13636016845703
964,295.3045959472656
965,297.1363296508789
966,299.3182907104492
967,301.15008544921875
968,303.3046188354492
969,305.1363754272461
970,307.30470275878906
971,309.1520538330078
972,311.3045959472656
973,313.13636016845703
974,315.3104476928711
975,317.1422119140625
976,319.3048095703125
977,321.13680267333984
978,248.99263763427734
979,250.66706085205078
980,252.9880142211914
981,255.31118774414062
982,256.98760986328125
983,259.3111877441406
984,260.9877243041992
985,263.3111877441406
986,266.6619567871094
987,267.3111877441406
988,270.6619415283203
