Total Objects, Sample Time,Time (ms)
4443,01:56:03.663690500,25
4444,01:56:03.754691200,23
4445,01:56:03.847693300,30
4446,01:56:03.954687100,22
4447,01:56:04.039687800,26
4448,01:56:04.145693,25
4449,01:56:04.237687700,21
4450,01:56:04.325688300,25
4451,01:56:04.431690500,20
4452,01:56:04.513862,23
4453,01:56:04.609865700,24
4454,01:56:04.697861800,28
4455,01:56:04.819857600,29
4456,01:56:04.930861500,24
4457,01:56:05.024872,27
4458,01:56:05.130870800,22
4459,01:56:05.220872,30
4460,01:56:05.330889,25
4461,01:56:05.425870300,20
4462,01:56:05.511870700,22
4463,01:56:05.606864300,21
4464,01:56:05.692871800,20
4465,01:56:05.785139300,26
4466,01:56:05.876145600,20
4467,01:56:05.958149400,27
4468,01:56:06.059146200,24
4469,01:56:06.152137100,24
4470,01:56:06.251141500,25
4471,01:56:06.341145300,20
4472,01:56:06.420648,24
4473,01:56:06.522640900,21
4474,01:56:06.608645700,24
4475,01:56:06.703647700,24
4476,01:56:06.796684400,20
4477,01:56:06.882744,28
4478,01:56:06.990740500,23
4479,01:56:07.084739200,25
4480,01:56:07.188736800,23
4481,01:56:07.275739200,25
4482,01:56:07.379697400,26
4483,01:56:07.477690400,21
4484,01:56:07.568696300,27
4485,01:56:07.670692400,26
4486,01:56:07.761955700,23
4487,01:56:07.858966500,24
4488,01:56:07.951956300,21
4489,01:56:08.038955800,23
4490,01:56:08.132966200,28
4491,01:56:08.226958200,22
4492,01:56:08.323970,23
4493,01:56:08.412397700,21
4494,01:56:08.496399100,25
4495,01:56:08.598407500,22
4496,01:56:08.685397400,23
4497,01:56:08.781408300,23
4498,01:56:08.871497300,22
4499,01:56:08.962491100,23
4500,01:56:09.063493200,21
4501,01:56:09.147493100,22
4502,01:56:09.242493900,25
4503,01:56:09.337493300,23
4504,01:56:09.425495900,23
4505,01:56:09.520493200,21
4506,01:56:09.605492700,23
4507,01:56:09.706498700,27
4508,01:56:09.801493200,22
4509,01:56:09.891582500,26
4510,01:56:09.994576600,20
4511,01:56:10.080581100,21
4512,01:56:10.173585800,24
4513,01:56:10.267576300,19
4514,01:56:10.347577600,24
4515,01:56:10.444588300,23
4516,01:56:10.532655900,24
4517,01:56:10.635656,25
4518,01:56:10.729656900,22
4519,01:56:10.815656400,27
4520,01:56:10.920796500,26
4521,01:56:11.013793,22
4522,01:56:11.111794500,26
4523,01:56:11.207793,24
4524,01:56:11.300801400,28
4525,01:56:11.405792600,26
4526,01:56:11.499796100,23
4527,01:56:11.595797200,21
4528,01:56:11.686796500,21
4529,01:56:11.773801200,25
4530,01:56:11.872840500,25
4531,01:56:11.966835100,26
4532,01:56:12.070837500,26
4533,01:56:12.167833200,23
4534,01:56:12.255836,28
4535,01:56:12.362282400,33
4536,01:56:12.464278400,26
4537,01:56:12.568277100,23
4538,01:56:12.654279700,23
4539,01:56:12.752275100,29
4540,01:56:12.852273100,23
4541,01:56:12.942333900,25
4542,01:56:13.038333400,26
4543,01:56:13.135332500,24
4544,01:56:13.233437600,27
4545,01:56:13.331426900,21
4546,01:56:13.418430,27
4547,01:56:13.521434100,20
4548,01:56:13.603426500,31
4549,01:56:13.710475200,23
4550,01:56:13.804473,28
4551,01:56:13.912473900,31
4552,01:56:14.023469500,25
4553,01:56:14.121469800,26
4554,01:56:14.224470200,24
4555,01:56:14.318468600,25
4556,01:56:14.415469600,27
4557,01:56:14.511519600,27
4558,01:56:14.605521900,28
4559,01:56:14.707515400,25
4560,01:56:14.805513900,24
4561,01:56:14.906516500,27
4562,01:56:15.005514300,23
4563,01:56:15.099520900,26
4564,01:56:15.201515800,23
4565,01:56:15.288513700,25
4566,01:56:15.392515200,40
4567,01:56:15.499546400,25
4568,01:56:15.592549300,28
4569,01:56:15.694554800,22
4570,01:56:15.781551800,28
4571,01:56:15.887550900,25
4572,01:56:15.980650600,30
4573,01:56:16.089646100,26
4574,01:56:16.187644,24
4575,01:56:16.283645600,25
4576,01:56:16.388644300,21
4577,01:56:16.476649800,24
4578,01:56:16.573645100,26
4579,01:56:16.670643800,19
4580,01:56:16.752646900,150
4581,01:56:17.023502900,34
4582,01:56:17.159502600,37
4583,01:56:17.307506400,39
4584,01:56:17.457507300,47
4585,01:56:17.620507600,39
4586,01:56:17.759507,40
4587,01:56:17.906502700,38
4588,01:56:18.041503200,39
4589,01:56:18.194507,37
4590,01:56:18.324508200,35
