Total Objects, Sample Time,Time (ms)
2588,00:02:06.203571900,3
2589,00:02:06.254561400,2
2590,00:02:06.303560700,2
2591,00:02:06.350552400,3
2592,00:02:06.403559600,3
2593,00:02:06.456426700,3
2594,00:02:06.506887600,3
2595,00:02:06.555539400,2
2596,00:02:06.606055200,2
2597,00:02:06.657537100,2
2598,00:02:06.705181600,3
2599,00:02:06.753560700,3
2600,00:02:06.805421400,1
2601,00:02:06.857404300,2
2602,00:02:06.906515800,2
2603,00:02:06.953737,3
2604,00:02:07.008511900,3
2605,00:02:07.062484400,2
2606,00:02:07.111362300,3
2607,00:02:07.157916200,1
2608,00:02:07.204500500,4
2609,00:02:07.261494800,2
2610,00:02:07.319490500,4
2611,00:02:07.371484900,2
2612,00:02:07.425271700,4
2613,00:02:07.482483100,3
2614,00:02:07.536472700,4
2615,00:02:07.587473100,2
2616,00:02:07.639468900,2
2617,00:02:07.695477500,2
2618,00:02:07.745458200,2
2619,00:02:07.790455700,3
2620,00:02:07.839451100,1
2621,00:02:07.890871,1
2622,00:02:07.940448,2
2623,00:02:07.987437600,3
2624,00:02:08.035292800,3
2625,00:02:08.086432800,2
2626,00:02:08.139435500,1
2627,00:02:08.187423300,3
2628,00:02:08.235423600,4
2629,00:02:08.286786600,3
2630,00:02:08.341421600,2
2631,00:02:08.391735900,2
2632,00:02:08.438407400,3
2633,00:02:08.486733200,3
2634,00:02:08.540401800,3
2635,00:02:08.593071600,2
2636,00:02:08.639392800,3
2637,00:02:08.686395700,2
2638,00:02:08.737809500,2
2639,00:02:08.788388500,2
2640,00:02:08.835772,1
2641,00:02:08.880380,2
2642,00:02:08.930378,3
2643,00:02:08.982903900,3
2644,00:02:09.035569700,3
2645,00:02:09.084785,2
2646,00:02:09.133367300,2
2647,00:02:09.184360200,4
2648,00:02:09.260359800,3
2649,00:02:09.331351400,2
2650,00:02:09.392900200,2
2651,00:02:09.449343700,3
2652,00:02:09.531803400,4
2653,00:02:09.587335200,3
2654,00:02:09.640325500,2
2655,00:02:09.688323500,2
2656,00:02:09.734322200,2
2657,00:02:09.786742100,2
2658,00:02:09.841670,1
2659,00:02:09.890307400,3
2660,00:02:09.938307300,3
2661,00:02:09.990303900,2
2662,00:02:10.045725,2
2663,00:02:10.094294200,2
2664,00:02:10.142291900,2
2665,00:02:10.194722,2
2666,00:02:10.247704600,2
2667,00:02:10.296703600,2
2668,00:02:10.343276500,3
2669,00:02:10.395699600,3
2670,00:02:10.450274700,2
2671,00:02:10.498684500,2
2672,00:02:10.547961100,3
2673,00:02:10.601339200,2
2674,00:02:10.655255200,3
2675,00:02:10.704737100,3
2676,00:02:10.782962100,2
2677,00:02:10.842380900,3
2678,00:02:10.898649600,2
2679,00:02:10.948234300,3
2680,00:02:11.001426400,3
2681,00:02:11.056742200,1
2682,00:02:11.106644400,3
2683,00:02:11.156838100,2
2684,00:02:11.205638300,3
2685,00:02:11.264220300,1
2686,00:02:11.313172700,2
2687,00:02:11.360209500,3
2688,00:02:11.410626500,2
2689,00:02:11.463628300,2
2690,00:02:11.517196700,3
2691,00:02:11.566192200,2
2692,00:02:11.617612600,4
2693,00:02:11.672613300,3
2694,00:02:11.722920300,2
2695,00:02:11.770603,2
2696,00:02:11.821599100,3
2697,00:02:11.878602600,2
2698,00:02:11.930593600,3
2699,00:02:11.984337400,2
2700,00:02:12.038637800,3
2701,00:02:12.096585500,2
2702,00:02:12.148574700,2
2703,00:02:12.197579500,3
2704,00:02:12.252573600,4
2705,00:02:12.311145200,2
