Total Objects, Sample Time,Time (ms)
1729,00:01:21.887626200,5
1730,00:01:21.941037,5
1731,00:01:21.993037,4
1732,00:01:22.044674800,5
1733,00:01:22.101503400,5
1734,00:01:22.156605300,4
1735,00:01:22.203595700,5
1736,00:01:22.250591300,4
1737,00:01:22.299015200,4
1738,00:01:22.349589100,4
1739,00:01:22.397585300,4
1740,00:01:22.442951600,4
1741,00:01:22.491432,5
1742,00:01:22.544576300,5
1743,00:01:22.598572600,4
1744,00:01:22.642410700,4
1745,00:01:22.690541,4
1746,00:01:22.742764800,5
1747,00:01:22.792681300,4
1748,00:01:22.840552200,4
1749,00:01:22.886967400,4
1750,00:01:22.936542800,4
1751,00:01:22.986542800,4
1752,00:01:23.038537600,4
1753,00:01:23.083541600,4
1754,00:01:23.131532300,4
1755,00:01:23.182533200,5
1756,00:01:23.233526500,4
1757,00:01:23.280521600,3
1758,00:01:23.325515600,5
1759,00:01:23.375939400,4
1760,00:01:23.425488100,3
1761,00:01:23.471944400,4
1762,00:01:23.518504200,5
1763,00:01:23.567504,5
1764,00:01:23.620503200,5
1765,00:01:23.671779800,4
1766,00:01:23.718467600,4
1767,00:01:23.764910,4
1768,00:01:23.817496300,6
1769,00:01:23.868479500,3
1770,00:01:23.911852200,4
1771,00:01:23.957482500,5
1772,00:01:24.011484100,4
1773,00:01:24.062468500,3
1774,00:01:24.107464,4
1775,00:01:24.152507,4
1776,00:01:24.204462,4
1777,00:01:24.254457600,4
1778,00:01:24.301327900,3
1779,00:01:24.345444300,4
1780,00:01:24.393448600,5
1781,00:01:24.455445300,4
1782,00:01:24.507434200,4
1783,00:01:24.552435500,4
1784,00:01:24.597433600,4
1785,00:01:24.648833500,4
1786,00:01:24.697425200,3
1787,00:01:24.741688400,4
1788,00:01:24.787415700,4
1789,00:01:24.840417400,3
1790,00:01:24.890416600,3
1791,00:01:24.935696100,4
1792,00:01:24.980745600,5
1793,00:01:25.035465600,5
1794,00:01:25.096424700,4
1795,00:01:25.145396600,3
1796,00:01:25.187386500,4
1797,00:01:25.237397700,4
1798,00:01:25.286380300,4
1799,00:01:25.334382300,3
1800,00:01:25.377378600,4
1801,00:01:25.425377100,5
1802,00:01:25.475368500,5
1803,00:01:25.525365900,4
1804,00:01:25.569362100,4
1805,00:01:25.617763300,4
1806,00:01:25.667357600,4
1807,00:01:25.719359300,7
1808,00:01:25.794352600,4
1809,00:01:25.843351400,5
1810,00:01:25.900341900,5
1811,00:01:25.950338900,4
1812,00:01:25.997335300,4
1813,00:01:26.045338900,4
1814,00:01:26.099334400,5
1815,00:01:26.152325900,4
1816,00:01:26.200329600,4
1817,00:01:26.256327100,4
1818,00:01:26.309313200,5
1819,00:01:26.360813200,4
1820,00:01:26.405302300,5
1821,00:01:26.453471200,4
1822,00:01:26.502281100,4
1823,00:01:26.554301700,4
1824,00:01:26.601291600,3
1825,00:01:26.644761,4
1826,00:01:26.694289200,5
1827,00:01:26.747707200,4
1828,00:01:26.795279,3
