Total Objects, Sample Time,Memory Usage (MB)
2456,01:52:30.307868100,658.0
2457,01:52:30.444868300,660.501953125
2458,01:52:30.578449400,663.0
2459,01:52:30.707434,665.501953125
2460,01:52:30.828451500,668.0
2461,01:52:30.947432600,670.501953125
2462,01:52:31.079492800,673.0
2463,01:52:31.199476800,675.501953125
2464,01:52:31.322598900,678.0
2465,01:52:31.446596,680.501953125
2466,01:52:31.602597400,683.0
2467,01:52:31.738613,685.501953125
2468,01:52:31.872593200,688.501953125
2469,01:52:32.007606900,691.0
2470,01:52:32.140599800,693.501953125
2471,01:52:32.297593500,696.0
2472,01:52:32.465118500,698.501953125
2473,01:52:32.632125400,701.0
2474,01:52:32.771127300,703.501953125
2475,01:52:32.903114900,706.0
2476,01:52:33.018114500,708.501953125
2477,01:52:33.147117200,711.0
2478,01:52:33.262114600,713.501953125
2479,01:52:33.397367300,716.0
2480,01:52:33.519385300,718.5156402587891
2481,01:52:33.653368200,721.0
2482,01:52:33.775433800,724.001953125
2483,01:52:33.894416,726.501953125
2484,01:52:34.015430500,543.0044784545898
2485,01:52:34.207436300,545.501953125
2486,01:52:34.341416900,548.0
2487,01:52:34.460507700,550.501953125
2488,01:52:34.586496200,553.0
2489,01:52:34.714516400,555.501953125
2490,01:52:34.832495300,558.0
2491,01:52:34.949496500,560.501953125
2492,01:52:35.063496600,563.0
2493,01:52:35.188629700,565.501953125
2494,01:52:35.307603700,568.0
2495,01:52:35.422739100,570.501953125
2496,01:52:35.542724900,573.501953125
2497,01:52:35.660926600,576.0
2498,01:52:35.782926,578.501953125
2499,01:52:35.902942100,581.0
2500,01:52:36.019928600,583.501953125
2501,01:52:36.129936700,586.0
2502,01:52:36.254931900,588.501953125
2503,01:52:36.372940900,591.0
2504,01:52:36.490975,593.501953125
2505,01:52:36.606982500,596.0
2506,01:52:36.725976400,598.501953125
2507,01:52:36.842992800,601.0
2508,01:52:36.955989300,603.5156402587891
2509,01:52:37.076990200,606.0
2510,01:52:37.193974700,609.0
2511,01:52:37.318975800,611.501953125
2512,01:52:37.432992900,614.0
2513,01:52:37.543024500,616.501953125
2514,01:52:37.665009200,619.0
2515,01:52:37.790015100,621.501953125
2516,01:52:37.923055400,624.0
2517,01:52:38.053074100,626.501953125
2518,01:52:38.179081,629.0
2519,01:52:38.308056200,631.501953125
2520,01:52:38.426072300,634.0
2521,01:52:38.562179500,636.501953125
2522,01:52:38.689203800,639.0
2523,01:52:38.807190700,641.501953125
2524,01:52:38.933178900,644.501953125
2525,01:52:39.047194600,647.0
2526,01:52:39.177116300,649.501953125
2527,01:52:39.299131100,652.0
2528,01:52:39.415111800,654.501953125
2529,01:52:39.545698100,657.0
2530,01:52:39.656697200,659.501953125
2531,01:52:39.787704300,662.0
2532,01:52:39.900697100,664.501953125
2533,01:52:40.030703,667.0
2534,01:52:40.138697400,669.501953125
2535,01:52:40.262801,672.0
2536,01:52:40.376795500,674.5156402587891
2537,01:52:40.500795400,677.0
2538,01:52:40.615856600,680.0
2539,01:52:40.742857400,682.501953125
2540,01:52:40.854865300,685.0
2541,01:52:40.987857100,687.501953125
2542,01:52:41.096922400,690.0
2543,01:52:41.223922500,692.501953125
2544,01:52:41.336928300,695.0
2545,01:52:41.464922200,697.501953125
2546,01:52:41.570956100,700.0
2547,01:52:41.692955900,702.501953125
2548,01:52:41.807956300,705.0
2549,01:52:41.937247,707.501953125
2550,01:52:42.047237,710.0
2551,01:52:42.180238200,712.501953125
2552,01:52:42.287899100,715.501953125
2553,01:52:42.415899500,718.0
2554,01:52:42.529478300,720.501953125
2555,01:52:42.656479100,723.0
2556,01:52:42.771476400,725.501953125
2557,01:52:42.899499200,728.0
2558,01:52:43.011477200,730.5078277587891
2559,01:52:43.135481,733.0
2560,01:52:43.247498500,735.501953125
2561,01:52:43.381500600,738.0
2562,01:52:43.497511300,567.501953125
2563,01:52:43.723441400,570.0
2564,01:52:43.897430200,572.5156402587891
2565,01:52:44.073434800,575.0
2566,01:52:44.254446800,578.0
2567,01:52:44.436437700,580.501953125
2568,01:52:44.632599300,583.0
2569,01:52:44.825600700,581.501953125
2570,01:52:45.029592,584.0
2571,01:52:45.224604900,586.501953125
2572,01:52:45.380596200,589.0
2573,01:52:45.515589800,591.501953125
2574,01:52:45.640649800,594.0
2575,01:52:45.780655800,596.501953125
2576,01:52:45.903648400,599.0
2577,01:52:46.027756300,601.501953125
2578,01:52:46.156755,604.0
2579,01:52:46.277758100,606.501953125
2580,01:52:46.407755900,609.501953125
2581,01:52:46.531707100,612.0
2582,01:52:46.660708200,614.501953125
2583,01:52:46.789716100,617.0
2584,01:52:46.908717100,619.501953125
2585,01:52:47.037701300,622.0
2586,01:52:47.165716200,624.5078277587891
2587,01:52:47.303708700,627.0
2588,01:52:47.434088800,629.501953125
2589,01:52:47.555095300,632.0
2590,01:52:47.693103700,634.501953125
2591,01:52:47.823100400,637.0
2592,01:52:47.952103600,639.5156402587891
2593,01:52:48.087111400,642.0
2594,01:52:48.218108200,645.0
2595,01:52:48.359097200,647.501953125
2596,01:52:48.478099400,650.0
2597,01:52:48.604099400,652.501953125
2598,01:52:48.736155100,655.0
2599,01:52:48.861169200,657.501953125
2600,01:52:49.012162700,660.0
2601,01:52:49.169875500,662.501953125
2602,01:52:49.303850100,665.0
2603,01:52:49.435846300,667.501953125
2604,01:52:49.557854500,670.0
2605,01:52:49.683924,672.501953125
2606,01:52:49.809929800,675.0
2607,01:52:49.935937700,677.501953125
2608,01:52:50.130935600,680.501953125
2609,01:52:50.344934100,683.0
2610,01:52:50.555936900,685.501953125
2611,01:52:50.728926100,688.0
2612,01:52:50.879932400,690.501953125
2613,01:52:51.011927300,693.0
2614,01:52:51.173934,695.501953125
2615,01:52:51.325924500,698.0
2616,01:52:51.466925500,700.501953125
2617,01:52:51.590930100,703.0
2618,01:52:51.719934600,705.501953125
2619,01:52:51.839924800,708.0
2620,01:52:51.973931400,710.501953125
