Total Objects, Sample Time,Time (ms)
3729,14:59:53.082078700,2
3730,14:59:53.130089500,1
3731,14:59:53.171098400,1
3732,14:59:53.214108400,2
3733,14:59:53.271121,2
3734,14:59:53.327133700,2
3735,14:59:53.372179100,2
3736,14:59:53.416189100,2
3737,14:59:53.464199800,3
3738,14:59:53.524213100,2
3739,14:59:53.574224500,3
3740,14:59:53.619234400,1
3741,14:59:53.662244500,2
3742,14:59:53.717256300,3
3743,14:59:53.777270100,2
3744,14:59:53.820279700,3
3745,14:59:53.865413700,1
3746,14:59:53.913424800,2
3747,14:59:53.971437400,2
3748,14:59:54.022449300,2
3749,14:59:54.065458500,1
3750,14:59:54.110468800,2
3751,14:59:54.171482500,2
3752,14:59:54.230495800,2
3753,14:59:54.273505400,1
3754,14:59:54.317515300,2
3755,14:59:54.364525900,2
3756,14:59:54.423361700,3
3757,14:59:54.474373300,2
3758,14:59:54.517382900,2
3759,14:59:54.561392900,2
3760,14:59:54.622406700,2
3761,14:59:54.679419400,1
3762,14:59:54.722429400,2
3763,14:59:54.764438500,1
3764,14:59:54.807447600,2
3765,14:59:54.865461100,2
3766,14:59:54.918473,1
3767,14:59:54.962483,1
3768,14:59:55.004492700,2
3769,14:59:55.062505500,2
3770,14:59:55.123519300,1
3771,14:59:55.167528800,2
3772,14:59:55.212970700,2
3773,14:59:55.265984300,2
3774,14:59:55.320130700,3
3775,14:59:55.370446,2
3776,14:59:55.413455200,2
3777,14:59:55.461466200,2
3778,14:59:55.519479200,3
3779,14:59:55.571490900,1
3780,14:59:55.614500500,2
3781,14:59:55.659510900,2
3782,14:59:55.717523600,3
3783,14:59:55.776536700,2
3784,14:59:55.821546700,2
3785,14:59:55.864556500,2
3786,14:59:55.911567200,2
3787,14:59:55.969580800,3
3788,14:59:56.021591900,2
3789,14:59:56.065601900,2
3790,14:59:56.109611900,3
3791,14:59:56.181628,3
3792,14:59:56.235639900,1
3793,14:59:56.279649900,2
3794,14:59:56.322659500,2
3795,14:59:56.368669900,2
3796,14:59:56.428172600,2
3797,14:59:56.479184200,2
3798,14:59:56.523194100,1
3799,14:59:56.565203700,2
3800,14:59:56.624216800,2
3801,14:59:56.684230400,2
3802,14:59:56.728240100,1
3803,14:59:56.770249700,2
3804,14:59:56.820261,2
3805,14:59:56.878273900,2
3806,14:59:56.929285300,2
3807,14:59:56.973295800,2
3808,14:59:57.016305200,3
3809,14:59:57.074318100,2
3810,14:59:57.131331300,2
3811,14:59:57.175340800,2
3812,14:59:57.220350900,2
3813,14:59:57.271362300,2
3814,14:59:57.332376300,2
3815,14:59:57.381386900,2
3816,14:59:57.426695800,2
3817,14:59:57.469705600,2
3818,14:59:57.528718700,2
3819,14:59:57.584685300,2
3820,14:59:57.630318400,2
3821,14:59:57.673328,2
3822,14:59:57.721339600,2
3823,14:59:57.774245700,3
3824,14:59:57.828257500,3
3825,14:59:57.873267600,1
3826,14:59:57.915277100,2
3827,14:59:57.973290300,3
3828,14:59:58.030303100,2
3829,14:59:58.075313200,2
3830,14:59:58.118322700,2
3831,14:59:58.166334300,2
3832,14:59:58.227347900,3
3833,14:59:58.280359500,1
3834,14:59:58.324369100,2
3835,14:59:58.366378600,2
3836,14:59:58.424395400,2
3837,14:59:58.481409900,3
3838,14:59:58.529420700,3
3839,14:59:58.590434100,3
3840,14:59:58.668157900,3
3841,14:59:58.731171600,1
3842,14:59:58.773181100,2
3843,14:59:58.819191400,3
3844,14:59:58.874204100,2
3845,14:59:58.934217300,2
3846,14:59:58.984228600,2
3847,14:59:59.027238200,3
3848,14:59:59.077250,3
3849,14:59:59.149266400,2
3850,14:59:59.197276400,2
3851,14:59:59.242286600,2
3852,14:59:59.298003800,3
3853,14:59:59.360017600,2
3854,14:59:59.406027800,2
3855,14:59:59.453038300,2
3856,14:59:59.504050400,2
3857,14:59:59.565063900,3
3858,14:59:59.612963400,2
3859,14:59:59.656973200,1
3860,14:59:59.705984200,1
3861,14:59:59.763987400,2
3862,14:59:59.812998300,2
3863,14:59:59.856007900,2
3864,14:59:59.905019900,2
3865,14:59:59.966033200,2
3866,15:00:00.016044100,2
3867,15:00:00.059053700,2
3868,15:00:00.101063200,3
3869,15:00:00.160077200,2
3870,15:00:00.219089700,2
3871,15:00:00.266018800,2
3872,15:00:00.310028200,2
3873,15:00:00.357039,3
3874,15:00:00.420053600,2
3875,15:00:00.470064500,2
3876,15:00:00.513073900,2
3877,15:00:00.556083900,3
3878,15:00:00.652467300,2
